;Cardiac Myocyte;CD133+ stem cells - adult bone marrow derived;CD133+ stem cells - cord blood derived;CD14+ monocyte derived endothelial progenitor cells;CD14+ Monocytes;CD14+ CD16- Monocytes;CD14+ CD16+ Monocytes;CD14- CD16+ Monocytes;CD19+ B Cells;CD34 cells differentiated to erythrocyte lineage;CD34+ Progenitors;CD34+ stem cells - adult bone marrow derived;CD4+ T Cells;CD4+CD25+CD45RA- memory regulatory T cells;CD4+CD25+CD45RA+ naive regulatory T cells;CD4+CD25-CD45RA- memory conventional T cells;CD4+CD25-CD45RA+ naive conventional T cells;CD8+ T Cells;Chondrocyte;chorionic membrane cells;Ciliary Epithelial Cells;common myeloid progenitor CMP;Corneal Epithelial Cells;Dendritic Cells - monocyte immature derived;Dendritic Cells - plasmacytoid;Endothelial Cells - Aortic;Endothelial Cells - Artery;Endothelial Cells - Lymphatic;Endothelial Cells - Microvascular;Endothelial Cells - Thoracic;Endothelial Cells - Umbilical vein;Endothelial Cells - Vein;Eosinophils;Esophageal Epithelial Cells;Fibroblast - Aortic Adventitial;Fibroblast - Cardiac;Fibroblast - Choroid Plexus;Fibroblast - Conjunctival;Fibroblast - Dermal;Fibroblast - Gingival;Fibroblast - Lung;Fibroblast - Lymphatic;Fibroblast - Mammary;Fibroblast - Periodontal Ligament;Fibroblast - Pulmonary Artery;Fibroblast - skin;Fibroblast - Villous Mesenchymal;gamma delta positive T cells;Gingival epithelial cells;granulocyte macrophage progenitor;Hair Follicle Dermal Papilla Cells;Hair Follicle Outer Root Sheath Cells;Hepatic Sinusoidal Endothelial Cells;Hepatic Stellate Cells (lipocyte);Hepatocyte;immature langerhans cells;Intestinal epithelial cells (polarized);Iris Pigment Epithelial Cells;Keratinocyte - epidermal;Keratinocyte - oral;Keratocytes;Lens Epithelial Cells;Macrophage - monocyte derived;Mallassez-derived cells;Mammary Epithelial Cell;Mast cell;mature adipocyte;Melanocyte;Meningeal Cells;mesenchymal precursor cell - adipose;mesenchymal precursor cell - bone marrow;mesenchymal precursor cell - cardiac;Mesenchymal stem cells - adipose;Mesenchymal Stem Cells - amniotic membrane;Mesenchymal Stem Cells - bone marrow;Mesenchymal stem cells - hepatic;Mesenchymal stem cells - umbilical;Mesenchymal Stem Cells - Vertebral;Mesenchymal Stem Cells - Wharton Jelly;Mesothelial Cells;migratory langerhans cells;Multipotent Cord Blood Unrestricted Somatic Stem Cells;Myoblast;nasal epithelial cells;Natural Killer Cells;Neural stem cells;Neurons;Neutrophil;Nucleus Pulposus Cell;Olfactory epithelial cells;Oligodendrocyte - precursors;Osteoblast;Pancreatic stromal cells;Pericytes;Perineurial Cells;Placental Epithelial Cells;Preadipocyte - breast;Preadipocyte - omental;Preadipocyte - perirenal;Preadipocyte - subcutaneous;Preadipocyte - visceral;promyelocytes;Prostate Epithelial Cells;Prostate Stromal Cells;Renal Cortical Epithelial Cells;Renal Epithelial Cells;Renal Glomerular Endothelial Cells;Renal Mesangial Cells;Renal Proximal Tubular Epithelial Cell;Retinal Pigment Epithelial Cells;salivary acinar cells;Schwann Cells;Sebocyte;Sertoli Cells;Skeletal Muscle Cells;Skeletal muscle cells differentiated into Myotubes;Skeletal Muscle Satellite Cells;Small Airway Epithelial Cells;Smooth muscle cells - airway;Smooth Muscle Cells - Aortic;Smooth Muscle Cells - Bladder;Smooth Muscle Cells - Brachiocephalic;Smooth Muscle Cells - Brain Vascular;Smooth Muscle Cells - Bronchial;Smooth Muscle Cells - Carotid;Smooth Muscle Cells - Colonic;Smooth Muscle Cells - Coronary Artery;Smooth Muscle Cells - Esophageal;Smooth Muscle Cells - Internal Thoracic Artery;Smooth Muscle Cells - Intestinal;Smooth Muscle Cells - Prostate;Smooth Muscle Cells - Pulmonary Artery;Smooth Muscle Cells - Subclavian Artery;Smooth Muscle Cells - Tracheal;Smooth Muscle Cells - Umbilical artery;Smooth Muscle Cells - Umbilical Vein;Smooth Muscle Cells - Uterine;Synoviocyte;tenocyte;Trabecular Meshwork Cells;Tracheal Epithelial Cells;Urothelial cells;Adipocyte - breast;Adipocyte - omental;Adipocyte - perirenal;Adipocyte - subcutaneous;Alveolar Epithelial Cells;Amniotic Epithelial Cells;amniotic membrane cells;Anulus Pulposus Cell;Astrocyte - cerebellum;Astrocyte - cerebral cortex;Basophils;tpm.Bronchial%20Epithelial%20Cell%2c%20donor4.CNhs12054.11453-119A4;tpm.Bronchial%20Epithelial%20Cell%2c%20donor5.CNhs12058.11457-119A8;tpm.Bronchial%20Epithelial%20Cell%2c%20donor6.CNhs12062.11461-119B3;tpm.Bronchial%20Epithelial%20Cell%2c%20donor1.CNhs11327.11511-119G8;tpm.Bronchial%20Epithelial%20Cell%2c%20donor2.CNhs12085.11591-120G7;tpm.Bronchial%20Epithelial%20Cell%2c%20donor3.CNhs12623.11672-122G7;tpm.Bronchial%20Epithelial%20Cell%2c%20donor7.CNhs12642.11769-123I5
chrX:102611383..102611469,+;213.023261;86.02492873;95.96285742;99.9386157;36.30664749;2.005894316;1.757304397;0.182664154;1.05920971;8.070572637;55.00301418;76.23152782;1.289649112;0.912726884;1.315122347;1.052687598;2.25474479;2.062725931;203.752036;316.4490901;208.5799872;57.4876694;39.06519309;22.04659864;8.639327325;74.09551397;127.7460593;273.1243921;96.21381548;181.0954891;307.7585437;54.50864187;0;40.40098514;239.4566204;195.2010095;198.4556964;248.6772285;180.9663446;263.016577;169.5968742;84.25758205;82.14749947;242.787781;250.0045317;224.0939012;117.3243868;1.424463591;168.5322706;15.51508614;106.3857158;665.3456246;113.2130542;110.2368962;27.20483928;56.23713346;85.35397635;318.7729915;122.6982466;143.4195016;119.4869842;249.4043197;101.6187191;260.8166344;133.3316558;3.777521331;115.8407761;129.5292863;215.28207;269.2279757;456.8795959;323.3722755;133.8799635;263.4455564;150.3460431;372.6512853;134.2288226;315.9479982;347.3531002;217.2017116;26.32676012;289.9595042;367.3088108;145.2590688;0.403448593;312.8781967;140.8057977;0.913753529;306.1762259;293.4590181;184.3783434;142.8946342;303.3106981;62.03778718;334.6207757;82.4096802;267.2720548;323.1644305;241.9214483;155.0773902;337.7510469;29.64617824;135.7169846;258.7458695;110.7468351;79.06205848;71.91043755;39.28943204;41.44765554;137.8098349;319.7563542;146.6334062;74.32186988;251.7705178;119.9644045;101.8740997;177.0317657;152.6085098;475.7367587;102.3194786;199.0697934;204.4660643;374.0925172;154.5671277;55.53732424;306.3487196;107.8430983;299.2541235;243.8264797;211.6306178;355.3050684;93.88006917;145.5955033;290.1759897;70.75317893;206.2409163;279.3395772;276.1978374;236.0694233;65.76684674;57.0872972;77.37863891;436.4582262;589.9443578;560.0413325;166.4671356;31.54131247;40.71632063;98.74706456;373.054642;56.75024285;130.6568109;4.051961728;83.66733143;22.28923799;43.26121919;38.23050612;19.14727876;127.7580266;134.9290934
chrX:102631431..102631442,+;20.62744695;17.02882548;19.19257148;2.946609927;0.216146642;0;0;0;0.246594887;0;10.07196589;10.14489415;2.190523823;1.980881261;3.513055836;1.306307489;2.462878092;1.901694526;10.33637964;11.97567345;23.55336246;2.494666664;6.135665767;0.48001073;0.15899375;13.32502277;12.71671704;9.761358752;10.65466824;5.521362061;18.58818456;12.32159029;0;21.55332254;13.95832027;10.7597973;14.8650264;21.38465446;15.68831518;20.18339096;16.64212493;9.118345434;12.2577761;18.95709556;11.11635395;10.53560717;13.08560115;0.378243526;6.906247254;9.633687491;9.16639137;37.95991711;6.958344038;14.48621027;4.191020409;3.108814484;10.08505196;16.6420776;7.003520909;15.27709345;17.83739785;18.21357077;3.009086467;8.148217427;8.169022159;0.016013328;14.98001414;11.44034007;11.04951084;11.20126434;18.27553201;9.387893206;16.77407943;19.43080061;18.88128146;26.68745421;18.50905264;37.12322211;10.98809584;20.15514514;0.930224776;10.91978364;19.28037033;9.566607142;0.294990661;17.43306153;33.13955067;0.567671684;30.61148103;17.52367344;6.202329594;15.25442457;21.28648554;12.6554188;18.80582511;7.414261547;9.517822241;16.12112795;11.87344532;17.66097579;19.44672338;11.21578778;8.24417775;25.31808383;7.647071662;10.74994361;10.3065688;16.96982745;8.752832853;15.57171422;11.28298694;11.81331904;10.76442236;25.9035446;15.1913699;17.18411492;21.78454094;5.385783282;25.73709706;15.82170511;29.86046901;12.24044972;21.5477415;21.28063275;38.7746903;29.49693178;12.05628647;29.6510098;15.19392831;16.05757606;19.84625282;11.93851327;13.22688246;28.10929971;9.717207045;18.2652221;12.17059619;12.21312919;13.96351714;16.65341718;7.010680917;6.614136786;18.19968822;16.90424925;19.19144753;9.153826213;7.004380093;5.497973928;4.954764588;42.27504349;14.31991939;16.57197453;1.913614833;3.677684898;2.40964735;8.504342234;8.995413204;7.180229534;9.125573331;13.49290934
chrX:102631457..102631472,+;254.6375247;115.0913722;86.36657168;25.31794248;2.795080772;0.707047193;0.492231703;0.265222236;2.21404191;1.745697008;80.67247346;76.00740122;29.12207042;29.53803038;41.679643;22.2403369;26.45192109;18.62531085;132.7752347;161.0621866;207.9277089;19.16255647;123.4008491;4.691539853;4.623610774;150.4358661;177.3949104;116.6535133;129.9542114;141.5610507;241.4459708;159.9395283;17.74389466;107.7726526;150.2908795;149.6084464;192.5867651;174.7663583;209.389519;235.0010593;196.9445494;156.0042013;161.1836547;233.9424562;121.4858682;132.0348382;182.9985001;13.16084518;68.78659176;65.03596331;172.3903693;625.9375402;185.2043852;167.7183234;31.54665577;48.91778965;130.121768;137.9405195;74.34331234;116.8466178;221.7208038;161.8273737;32.5991229;87.38862572;74.96213635;0.382064656;99.86217777;131.7732112;142.9074942;164.88569;411.7301328;200.0822197;158.7653463;221.5065868;269.4592593;348.259807;223.9340224;357.344397;112.337121;196.1485234;10.12280779;185.096771;220.1378985;78.42969307;5.895933963;231.1383067;442.0035172;4.304665969;453.4116765;175.2364554;98.10957721;156.2794988;173.2459272;207.2519584;175.0843295;89.40032105;141.9235773;164.916213;362.1400821;147.6235491;226.8490696;48.02063329;106.3284025;238.7907359;102.1774337;116.2209013;218.7862729;207.536779;115.6881955;145.6276249;140.372922;212.5448502;110.2348194;219.0549819;197.6974209;225.1927307;196.0237751;64.37203843;314.3685933;154.2811964;409.3372626;180.9511348;279.4940847;247.043071;145.8443182;295.0532028;155.3435124;256.6616971;185.4739811;105.4035762;222.6935852;150.5310309;168.6218106;269.5489005;131.2126725;217.8689581;153.1486257;168.4726719;194.1097721;185.2746113;92.60776569;112.303889;242.0342271;368.0278856;631.5730914;157.5432743;112.4024212;112.3585706;42.94335373;587.1539931;182.7500298;191.3282809;5.53167773;71.71485551;79.81956848;120.5398073;101.1983985;141.2111808;164.26032;134.6792248
chrX:102631951..102631988,+;5.085578147;0;0;0.149276983;0.025225302;0;0;0;0;0;0.280254281;0.230576246;0.1817182;0.159467485;0.106772384;0.037769781;0.348451746;0;0.81216798;1.275034722;2.682483514;0;0.123594814;0;0;0.364587838;1.501472492;0.672067474;1.622793939;1.399044462;1.669772122;0.80495987;0;1.987737804;1.378998059;1.583786924;3.175348046;1.286692081;1.975022915;1.808965815;1.743169343;1.823668565;1.214187117;2.160649853;0.794025282;0.773776762;1.550170623;0;0.731002638;0;0.857654584;12.42815238;4.128877505;1.105171921;0.947055824;0;0.614942193;1.544110293;0.353539201;0.555530671;0.597994474;0.90864644;0.329790939;0.604731985;0.599672022;0;0.428436107;0.550522139;0.916198353;1.278518135;2.739204514;1.691690799;2.811380294;4.461752739;1.738199677;1.343970911;1.766491843;2.403661863;0.258543432;2.530369362;0;2.561616032;2.031507469;0;0;1.667077766;3.94149854;0;4.630193705;1.269321334;1.12769629;1.072111316;0.868836145;1.424759;0.772390055;0.857175092;1.667684423;1.251113543;2.968361329;2.090595797;2.187197635;0;0.982591586;1.688336649;0.192538343;0.105551629;2.48319376;1.111514087;0.617667025;0.963046467;2.513527996;2.509815111;0.812630559;1.896214273;1.922977773;2.216253373;1.395648586;0.700324584;4.80387652;1.106404014;4.976744835;2.116865587;2.446514894;2.737511121;0.78494864;3.272042996;1.044699394;1.227610321;1.988152588;0.617599079;2.255257811;1.012338273;1.540621021;1.979576048;0.871885352;1.222063907;1.100175971;0.74308787;1.950666838;0.359780871;1.066430434;0.494398613;2.043738805;4.058502474;8.723385241;1.862789607;0.327645249;0.351689304;0.181968396;6.248525849;1.635234569;1.301611223;0;1.838842449;0.903617756;1.109262031;0.374808884;2.393409845;18.25114666;2.498686916
chrX:102840408..102840492,+;372.2645945;75.16171247;105.5591432;68.41216963;21.16016507;28.91308012;15.13635003;6.420409397;16.79757659;4.962949792;44.34974977;60.02188939;12.77008057;24.66791151;10.57577032;8.908565642;6.723599235;16.24051001;115.0891709;296.6660758;116.2322057;77.44500272;33.13454854;63.15176261;8.211534105;53.78510497;75.76988809;186.9464699;62.08119972;88.96060028;151.1994897;40.03822749;0.878536116;37.29769764;133.0791782;228.2628868;86.3253947;167.4751187;77.54862965;134.9409996;75.4965531;93.76192877;143.5749622;143.5608116;198.2794562;154.2859755;81.65001219;15.43928634;69.13617625;24.03152534;63.11408942;342.2894727;65.01401389;113.5152043;76.26207997;75.56130842;91.50339828;160.7590382;111.5269702;127.7720543;87.82124614;173.6162132;50.52655638;108.7768771;121.1905857;78.70657823;87.3025612;103.4746779;96.55526078;98.44393802;158.7998376;100.0448274;80.7284875;302.6158538;81.97564331;249.2339771;286.9425059;130.0648141;136.898747;129.0504635;42.06599846;173.9976637;229.4919311;81.69427417;7.945604651;271.4528161;133.7418897;5.259074046;149.0188931;212.199727;121.2273511;71.36724691;185.235866;55.51730919;263.6002673;276.8171837;199.3248438;253.9958443;136.5446211;65.86525419;115.6242975;62.72188155;107.833887;100.6737281;66.23273875;44.8413721;53.61739885;38.6260036;34.19977515;105.8742246;227.8869812;51.24269481;114.1274458;119.5531608;69.9312405;67.85370194;106.3504038;109.8626069;176.7373783;48.85935548;195.3372348;80.72635521;228.5874551;111.9547384;29.52791888;132.3807838;48.62385212;97.66989232;107.3610197;74.93535495;132.00241;46.17121741;73.07498623;150.1362157;53.52294123;226.3230254;142.2450729;123.5137293;130.6158946;46.26879188;38.44546595;50.44749682;379.6703063;377.8797027;277.4036507;152.0344619;25.86477051;141.4779171;312.7444351;159.3605031;39.73733694;92.78632586;14.06461414;27.58263673;16.56632553;28.10130477;38.605315;17.95057383;45.62786666;79.9579813
chrX:102841758..102841934,-;17.14666306;1.174401757;0;1.444139096;0.412313839;0.306980864;0.280526745;0;0.309198643;0.109629938;0;0.626113062;0.179574806;0.334661941;0.078380945;0.042169949;0.089180276;0.209955544;4.631720148;6.374328867;5.63098486;0;0.984432411;1.75670005;0.238490624;0.666431612;2.733381527;4.497380812;2.322607733;4.340349105;6.833861238;0.621758126;0;16.75628797;5.581296303;9.132720229;5.575522853;3.889539406;6.469761208;3.773091645;3.444246859;1.510682734;2.311694395;4.981753494;8.847710286;4.815386759;2.819168479;0.252162351;1.492615945;0;1.286481876;25.94547748;4.862291669;5.749072957;3.27262143;0.337460837;5.780456612;4.460763068;3.498727315;3.148007135;3.525456972;6.611675455;1.59156672;1.834134117;5.784446827;0.655801918;1.21297662;3.615109433;2.065164831;5.175926895;5.683572574;4.475527289;1.269968287;12.68215626;3.5446358;10.16491087;11.40768324;5.875617888;2.714706031;3.73457361;0.143098358;5.437114298;11.02152107;2.213083855;0.11465687;2.683456263;12.25829507;0;9.23844345;23.94934351;5.074633304;1.276254525;5.039249639;2.402052839;6.862256949;10.69529632;8.254851816;8.259400545;2.968361329;2.077866956;5.674876638;0;3.713264442;3.345875324;2.145537029;2.015200219;3.148888249;1.292145046;0.958176782;2.881471391;5.409502907;3.674094443;1.032903938;5.10989287;4.512078986;2.775684036;4.814443691;4.129785369;4.941256099;0.953084979;6.220931043;5.329812344;8.85786834;4.063256383;0.841502341;7.016750337;1.656878003;4.499828827;4.801638009;2.470396317;5.366554305;0.880432818;2.024393589;3.907337791;1.395378671;4.302629313;10.57625477;5.883913604;8.078610644;1.565614544;0.7478584;1.608751665;14.88084418;24.94227892;32.27652539;7.720387565;0.409556561;4.577366927;7.159303892;9.30278299;1.327950042;5.841825119;0.103210749;0.919421224;0.301205919;2.218524061;1.499235534;1.196704922;9.125573331;6.246717289
chrX:102941615..102941655,-;472.4519659;137.698606;115.1554289;33.09236076;132.0586318;55.98270701;48.05417317;32.20634056;57.19315445;113.4860074;141.7679068;148.8412941;56.83311094;46.08426916;54.34597352;61.05300871;59.18560872;56.99109486;273.1485741;1069.886174;244.074315;54.99300274;28.23635106;49.65303427;105.6856586;195.0068784;178.939932;245.0229176;185.8434987;272.0226681;216.7344741;184.0954248;256.1519773;110.3807985;320.6521028;353.0805391;274.5107356;147.6475704;226.8547324;239.9079605;216.571079;110.1702758;173.1487432;278.5403195;581.4533709;347.5212202;143.203831;42.89639191;224.8024297;84.84968735;190.9277716;278.9561099;157.1954329;207.4357515;165.159611;208.826642;169.2320914;350.3414686;224.1191165;156.6596492;77.73313757;268.1609835;59.95147466;319.7736045;253.0776986;287.1506998;150.6239657;194.7939968;338.92131;366.2221638;265.6736034;338.8222219;189.3004733;410.5786072;190.1802269;367.709185;285.8215264;365.6236767;340.7602427;269.9112763;110.8222389;334.5771257;346.5293002;270.7045359;73.83650639;231.9887557;202.8204408;72.7611542;224.7526672;259.0488604;332.6704055;303.4580809;276.8980793;88.70726088;458.061757;303.5010827;405.5523791;470.6118545;443.7700187;259.119533;307.1132301;108.2249483;185.0796241;280.9346;105.6685006;100.5461923;92.16309039;44.45300639;86.86768423;163.3067549;133.9230995;171.4155516;234.0097774;319.6118486;221.6117165;193.5477887;268.1079183;203.3977949;193.5294589;249.1789143;136.860483;324.1670998;402.6000822;109.9805926;294.1018828;324.0724759;232.3829991;152.1082557;254.4458574;318.8869912;268.0833236;304.2439815;226.9014856;250.8354067;250.7544936;401.9538546;441.5562023;285.5743324;211.138021;69.95241259;134.9147904;104.4472377;538.9082606;740.5628779;780.7429791;302.7415293;80.48418307;204.8074278;529.0189455;292.2651108;91.72738828;208.0537407;98.8737395;167.3346629;104.8196597;132.0021816;47.97553709;15.55716399;282.8927733;161.4151748
chrX:102942961..102943011,-;30.37740227;15.56082328;9.596285742;42.79967523;8.831164744;12.9948548;16.52827419;17.38497665;15.59582533;4.941862005;6.587776471;11.79403916;11.68941821;9.682601289;13.86839242;12.94970387;11.47291272;12.93613861;40.74799054;70.33791914;33.72189969;1.247333332;2.69961845;29.2472605;10.68658827;17.55691669;16.81497371;38.54339348;20.5069273;13.28290257;18.42881075;17.60183771;5.660078168;11.38343458;31.15549684;23.38073469;28.5354949;19.64771178;11.48999225;23.01516713;10.11716073;4.851286902;18.2032781;18.86460072;31.42071474;29.40830084;13.97984165;13.15323445;10.59182634;16.54208798;15.91573503;36.44017538;8.277644776;18.57567838;29.99440498;15.90012645;37.01952;26.24987498;12.66476331;29.25794867;10.92183805;39.17099645;34.00053972;18.35163695;16.43259557;17.40732941;64.15030415;21.8524496;18.69629335;22.12782598;21.98148202;21.15321437;8.527417825;29.46267522;10.97567688;40.40903731;12.75463939;20.56466261;33.86918953;32.83996516;16.52992206;29.02436308;25.16229581;19.51204761;5.920197724;19.56194042;15.74784769;5.371966161;34.12241673;37.77924759;21.99007765;18.67487548;33.18954073;8.179486513;30.88214853;14.88318831;37.10922043;33.68891636;25.2310713;18.70277288;15.21952941;8.236720234;26.65438641;32.37264906;17.73025038;12.03230315;7.568801691;5.299098764;7.440190049;24.5321964;15.83473762;11.59894406;26.3525308;28.82784822;11.18980139;21.01941327;26.77479359;23.55275669;20.12194642;20.2715112;27.37209659;30.32258339;21.92038675;15.14557777;16.20044351;22.98188412;21.64288135;19.23960677;22.26329778;15.02824426;29.29833909;16.50532054;21.1184586;16.11149587;22.32523532;22.65565187;22.66531095;44.96730693;23.64403546;4.382252108;16.16289607;11.52797083;44.73030107;38.30430966;43.61692621;29.96831735;4.142791982;13.8127983;50.06243133;35.99879987;5.541394832;16.69857481;9.264341864;14.71073959;6.024118376;10.35311228;2.248853301;2.393409845;27.37671999;24.48713177
chrX:10588595..10588634,-;7.076414845;0;0;0;0.03093092;0;0;0;0.071151747;0;0;0;0;0;0;0;0;0;1.080613482;3.433607827;22.13298862;0;1.595917328;0;0;0.798749793;2.010665272;3.062649162;1.545380698;0.956565594;4.094360802;0.438556382;0;0.872188104;5.583096144;4.399129602;3.406411736;6.176595125;2.164110906;11.91166951;2.551616274;1.628779504;0.81675887;11.11626012;6.238770074;5.127952125;1.652629237;0;4.393195707;0;0.735912087;3.275903086;1.584650644;3.321480275;0.393859938;0.773801955;3.320687841;11.6666111;2.36763354;4.351656922;6.181562588;14.6603502;0;3.600849626;4.056296658;0.014026937;0.944326158;7.665762306;2.551125418;0.553821681;2.003568744;1.171004651;1.899570715;1.716758709;3.490694379;3.186325082;4.280376552;4.540250186;6.334314072;0.701331342;0.054521798;3.615175422;3.867554488;2.361814204;0;16.47853387;9.420501469;0.124834504;6.087830704;11.27533292;2.819240724;7.633937283;16.76853759;1.538724373;6.745955454;4.388146779;2.33062713;2.103958958;0;1.16695196;3.15013948;0;3.924684049;8.244205179;5.457580759;5.401989065;1.527724949;4.3146115;3.204970127;5.492340278;2.175871184;3.815225923;2.963310222;10.79853569;1.556687239;2.787013877;5.000029149;3.177803416;11.33421192;2.517457122;1.244186209;2.247449515;7.262078613;6.112602717;0.947570091;5.233464149;1.483148313;4.760769525;3.664010677;3.499728116;2.759762606;4.652319514;2.680709586;5.408737763;2.920540559;4.462941508;1.587712014;4.185653475;5.77725062;6.390712568;2.04097544;3.731064681;4.155678483;3.998925507;3.489354096;0.892905502;0.409556561;3.504461593;6.454730121;6.25629278;2.514142876;20.42833773;0.385970005;0.919421224;1.807235513;0.73950802;4.122897719;3.590114767;18.25114666;2.498686916
chrX:106362013..106362066,-;6.587770718;9.688814498;0;17.66383795;4.971033141;13.14151546;8.028409266;6.845584082;13.7996408;11.19090126;5.445969386;7.41262979;11.15675108;11.34546506;13.65534538;11.24162848;10.85112354;10.02570445;3.985736978;7.255764102;10.23895951;3.741999996;2.376250128;11.9183854;12.66077531;2.074979473;2.657658786;12.53784868;3.654184059;4.377756998;10.14225364;3.314856031;0;0.290729368;4.347111084;6.892328325;4.764890908;5.263929041;5.143607423;6.996402323;5.710545044;2.005613075;0.466719355;8.715887937;5.217880425;7.618613704;4.067751361;9.92860065;11.74263483;8.736920349;4.936616055;5.648397905;0.984207273;3.201025397;11.54717211;4.373384219;8.978156014;8.063687084;6.828675819;10.4624943;2.875635545;7.78132753;11.04441022;12.1779751;7.656446456;13.73687092;11.11049446;4.41161234;5.389751898;6.184067055;8.672691293;7.201690716;3.217996598;5.936251429;3.90842607;4.075492628;4.051100119;5.608544347;8.402661524;6.38575881;10.55565564;8.213602725;7.278316292;8.711284235;5.790132173;13.14437834;5.550073774;5.831844174;6.133088934;5.275468538;7.893874028;4.722403313;9.470313977;1.4675401;6.964448508;2.370355355;5.222574449;7.445698894;1.484180664;3.280654127;5.862329742;2.745573411;8.354872961;4.960570484;6.447503497;4.790453369;3.21443883;2.561906051;2.766747799;4.94301203;8.716476102;4.159851487;2.544388906;4.017098246;4.920584042;4.854152033;8.23989639;8.24516908;7.112161531;3.698776266;9.953489669;3.872657207;8.986651577;2.13969494;1.421355136;7.782174002;2.247008737;4.893317455;5.904638259;8.852253469;7.195960646;1.725682971;4.229014137;4.45738666;2.590353097;5.679971184;5.952523118;3.882308078;5.582370434;2.777252959;2.967870016;4.8002238;7.373899509;4.164655417;1.744677048;2.63014393;0.64215695;3.188447131;10.94130022;5.557657649;2.227069751;9.467032188;4.171277199;0.919421224;2.40964735;2.588278071;2.248853301;1.196704922;9.125573331;5.497111215
chrX:75392845..75392921,+;24.41617132;20.25843031;9.596285742;26.8841912;25.90468011;13.8225002;21.81827402;21.87238574;20.90177102;7.50552616;10.87114881;17.88744508;22.79194378;23.33557387;23.35608031;27.04797316;21.07773911;27.99845723;27.52356402;24.34990374;31.28749658;3.741999996;13.96289502;44.37599674;10.94760241;18.19842301;26.93195715;33.63957078;18.4637719;22.7705348;32.24179267;12.38656565;16.01202572;1.744376209;29.73461873;30.47689702;18.90073085;18.57418114;28.62249204;24.23350421;21.97844041;7.684016178;8.309754896;27.35420107;43.55795833;28.90396974;13.58256636;26.89930411;59.32513099;7.93039965;15.17543056;16.89242071;13.09067433;15.74277313;21.34533942;38.55445616;32.96090153;48.21055469;41.02980904;41.57221188;13.96227888;34.09607822;61.54061486;73.93254839;35.30263195;64.93648463;14.31206776;31.52320868;24.33130153;36.68804669;33.61375328;40.55826991;25.117288;25.28143917;10.99559191;24.11527228;17.749438;25.90613341;34.38627639;28.63038928;30.42552207;22.87627396;38.80312425;37.82560362;19.13826331;38.51622406;27.26551995;6.392049157;20.08142494;25.12295712;42.85245901;22.21455608;31.10433398;5.622638579;37.24277618;24.92247946;21.08957718;27.86847044;14.84180664;33.270153;33.24336043;46.63534333;33.61326737;30.68958757;19.21647931;14.18279535;9.006197018;6.35166442;8.650280336;20.20186022;22.3046033;23.18311309;41.10921087;37.15141969;23.29635845;17.50204314;28.57068981;30.90509223;23.97602475;19.63156743;18.66279313;22.61903939;27.42371037;17.6691194;9.694876059;24.59583026;15.80646711;17.6698793;23.45027061;57.02498165;30.32979665;15.52577959;17.12951934;23.30802918;16.31822393;29.98946189;40.11792595;24.65429971;25.13964111;8.462291344;23.5456183;13.34144173;30.06327149;24.40199056;15.70209343;26.46547978;5.746333287;7.437671072;43.65858849;16.75277631;5.909104218;18.70379099;19.48278054;28.50205796;9.337383482;10.35311228;9.745030971;5.983524611;36.50229333;30.73384906
chrX:75392944..75392977,+;5.201097271;11.74401757;9.596285742;4.544974313;2.631739103;2.954966757;3.655610736;4.859291197;5.202369564;2.276949915;5.726223668;10.96877562;4.084508437;3.418058538;3.712127504;4.406853428;4.352522791;6.548061366;5.861464568;5.630135411;5.814719781;0;0.860837597;1.765871068;13.45852269;1.943355004;4.177127222;7.087562462;2.279392957;4.891843725;8.880108382;2.303830762;0.439268058;0;4.371152678;4.796427094;4.406289734;4.942601986;3.42520713;5.080595167;3.738594847;0.303387121;0.233359677;5.165827135;4.537287326;4.90551228;2.57612348;4.472076359;5.081106289;2.474822964;3.12608464;3.404658863;3.612142811;2.700447112;8.684660991;5.871547989;7.871260067;7.892119274;3.284770639;4.536833813;2.024496343;4.576747551;3.521027512;7.463066555;2.792906687;9.192432461;2.849019742;5.436390678;4.348739749;5.466908852;5.964700954;3.753733338;1.822511305;4.715851807;1.746608549;3.352455054;3.294846314;2.937808944;2.456162599;4.526502979;5.475632483;5.052924555;3.326002932;1.504112943;3.741395114;10.16043933;6.06566614;0.207207757;4.431436529;6.476192604;5.074633304;2.683000483;5.386784097;0.638708367;8.664297277;4.287773624;4.915517311;3.524451822;4.452541993;3.324396179;4.583062293;2.745573411;3.715384082;4.750617087;1.837475681;1.563253346;1.831986502;0.786037245;1.361628165;3.675694796;2.398048495;1.924836731;4.24365626;6.202687494;3.674696319;3.574141128;4.71165227;3.081209302;3.148870342;1.282704452;4.976744835;2.312017299;4.405300834;2.009582041;0.424270997;4.667543467;0.831254584;3.426189192;2.770394549;6.999456231;4.184243479;1.906933653;2.058189977;4.880335571;1.31146636;4.903990171;5.24300099;3.106474049;4.524171148;1.545922241;2.123789503;0.724122013;3.695055291;3.299515162;3.489354096;2.595734154;0.969802199;0.730866793;2.602363007;4.337914309;1.310101517;4.479616346;3.264065019;3.677684898;0.903617756;1.479016041;0.749617767;1.196704922;18.25114666;3.498161682
