"FF ontology id","Name","Sample category"
"13454-144G7","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13455-144G8","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13456-144G9","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13457-144H1","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13458-144H2","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13459-144H3","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13460-144H4","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13461-144H5","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13462-144H6","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13463-144H7","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13464-144H8","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13465-144H9","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13466-144I1","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13467-144I2","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13468-144I3","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13469-144I4","Myoblast differentiation to myotubes","time courses"
"13470-144I5","Myoblast differentiation to myotubes","time courses"
"13471-144I6","Myoblast differentiation to myotubes","time courses"
"13472-144I7","Myoblast differentiation to myotubes","time courses"
"13473-144I8","Myoblast differentiation to myotubes","time courses"
"13474-144I9","Myoblast differentiation to myotubes","time courses"
"13475-145A1","Myoblast differentiation to myotubes","time courses"
"13476-145A2","Myoblast differentiation to myotubes","time courses"
"13477-145A3","Myoblast differentiation to myotubes","time courses"
"13478-145A4","Myoblast differentiation to myotubes","time courses"
"13479-145A5","Myoblast differentiation to myotubes, day01, control donor2","time courses"
"13480-145A6","Myoblast differentiation to myotubes","time courses"
"13481-145A7","Myoblast differentiation to myotubes","time courses"
"13482-145A8","Myoblast differentiation to myotubes","time courses"
"13483-145A9","Myoblast differentiation to myotubes","time courses"
"13484-145B1","Myoblast differentiation to myotubes","time courses"
"13485-145B2","Myoblast differentiation to myotubes","time courses"
"13486-145B3","Myoblast differentiation to myotubes","time courses"
"13487-145B4","Myoblast differentiation to myotubes","time courses"
"13488-145B5","Myoblast differentiation to myotubes","time courses"
"13489-145B6","Myoblast differentiation to myotubes","time courses"
"13490-145B7","Myoblast differentiation to myotubes","time courses"
"13491-145B8","Myoblast differentiation to myotubes","time courses"
"13492-145B9","Myoblast differentiation to myotubes","time courses"
"13493-145C1","Myoblast differentiation to myotubes","time courses"
"13494-145C2","Myoblast differentiation to myotubes, day10, control donor3","time courses"
"13495-145C3","Myoblast differentiation to myotubes","time courses"
"13496-145C4","Myoblast differentiation to myotubes","time courses"
"13497-145C5","Myoblast differentiation to myotubes","time courses"
"13498-145C6","Myoblast differentiation to myotubes","time courses"
"13499-145C7","Myoblast differentiation to myotubes","time courses"
"13500-145C8","Myoblast differentiation to myotubes","time courses"
"13501-145C9","Myoblast differentiation to myotubes","time courses"
"13502-145D1","Myoblast differentiation to myotubes","time courses"
"13503-145D2","Myoblast differentiation to myotubes","time courses"
"13504-145D3","Myoblast differentiation to myotubes","time courses"
"13505-145D4","Myoblast differentiation to myotubes","time courses"
"13506-145D5","Myoblast differentiation to myotubes","time courses"
"13507-145D6","Myoblast differentiation to myotubes","time courses"
"13508-145D7","Myoblast differentiation to myotubes","time courses"
"13509-145D8","Myoblast differentiation to myotubes","time courses"
"13510-145D9","Myoblast differentiation to myotubes, day06, Duchenne Muscular Dystrophy donor2","time courses"
"13511-145E1","Myoblast differentiation to myotubes","time courses"
"13512-145E2","Myoblast differentiation to myotubes","time courses"
"13513-145E3","Myoblast differentiation to myotubes","time courses"
"13514-145E4","Myoblast differentiation to myotubes","time courses"
"13515-145E5","Myoblast differentiation to myotubes","time courses"
"13516-145E6","Myoblast differentiation to myotubes","time courses"
"13518-145E8","Myoblast differentiation to myotubes","time courses"
"13519-145E9","Myoblast differentiation to myotubes","time courses"
"13520-145F1","Myoblast differentiation to myotubes","time courses"
"13521-145F2","Myoblast differentiation to myotubes","time courses"
"13522-145F3","Myoblast differentiation to myotubes","time courses"
"13523-145F4","H1 embryonic stem cells differentiation to CD34+ HSC, day00, biol_rep1","time courses"
"13524-145F5","H1 embryonic stem cells differentiation to CD34+ HSC, day00, biol_rep2","time courses"
"13525-145F6","H1 embryonic stem cells differentiation to CD34+ HSC, day00, biol_rep3","time courses"
"13526-145F7","H1 embryonic stem cells differentiation to CD34+ HSC, day03, biol_rep1","time courses"
"13527-145F8","H1 embryonic stem cells differentiation to CD34+ HSC, day03, biol_rep2","time courses"
"13528-145F9","H1 embryonic stem cells differentiation to CD34+ HSC, day03, biol_rep3","time courses"
"13529-145G1","H1 embryonic stem cells differentiation to CD34+ HSC, day09, biol_rep1","time courses"
"13530-145G2","H1 embryonic stem cells differentiation to CD34+ HSC, day09, biol_rep2","time courses"
"13531-145G3","H1 embryonic stem cells differentiation to CD34+ HSC, day09, biol_rep3","time courses"
"13541-145H4","293SLAM rinderpest infection","time courses"
"13542-145H5","293SLAM rinderpest infection","time courses"
"13543-145H6","293SLAM rinderpest infection","time courses"
"13544-145H7","293SLAM rinderpest infection","time courses"
"13545-145H8","293SLAM rinderpest infection","time courses"
"13546-145H9","293SLAM rinderpest infection","time courses"
"13547-145I1","293SLAM rinderpest infection","time courses"
"13548-145I2","293SLAM rinderpest infection","time courses"
"13549-145I3","293SLAM rinderpest infection","time courses"
"13550-145I4","293SLAM rinderpest infection","time courses"
"13551-145I5","293SLAM rinderpest infection","time courses"
"13552-145I6","293SLAM rinderpest infection","time courses"
"13553-145I7","COBL-a rinderpest infection","time courses"
"13554-145I8","COBL-a rinderpest infection","time courses"
"13555-145I9","COBL-a rinderpest infection","time courses"
"13556-146A1","COBL-a rinderpest infection","time courses"
"13557-146A2","COBL-a rinderpest infection","time courses"
"13558-146A3","COBL-a rinderpest infection","time courses"
"13559-146A4","COBL-a rinderpest infection","time courses"
"13560-146A5","COBL-a rinderpest infection","time courses"
"13561-146A6","COBL-a rinderpest infection","time courses"
"13562-146A7","COBL-a rinderpest infection","time courses"
"13563-146A8","COBL-a rinderpest infection","time courses"
"13564-146A9","COBL-a rinderpest infection","time courses"
"13565-146B1","COBL-a rinderpest infection","time courses"
"13566-146B2","COBL-a rinderpest infection","time courses"
"13567-146B3","COBL-a rinderpest infection","time courses"
"13568-146B4","COBL-a rinderpest(-C) infection","time courses"
"13569-146B5","COBL-a rinderpest(-C) infection","time courses"
"13570-146B6","COBL-a rinderpest(-C) infection","time courses"
"13571-146B7","COBL-a rinderpest(-C) infection","time courses"
"13572-146B8","COBL-a rinderpest(-C) infection","time courses"
"13573-146B9","COBL-a rinderpest(-C) infection","time courses"
"13574-146C1","COBL-a rinderpest(-C) infection","time courses"
"13575-146C2","COBL-a rinderpest(-C) infection","time courses"
"13576-146C3","COBL-a rinderpest(-C) infection","time courses"
"13577-146C4","COBL-a rinderpest(-C) infection","time courses"
"13578-146C5","COBL-a rinderpest(-C) infection","time courses"
"13579-146C6","COBL-a rinderpest(-C) infection","time courses"
"13625-146H7","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13626-146H8","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13627-146H9","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13628-146I1","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13629-146I2","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13630-146I3","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13631-146I4","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13632-146I5","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13633-146I6","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13634-146I7","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13635-146I8","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13636-146I9","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13637-147A1","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13638-147A2","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13639-147A3","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13640-147A4","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13641-147A5","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13642-147A6","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13643-147A7","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13644-147A8","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13645-147A9","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13646-147B1","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13647-147B2","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13648-147B3","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13649-147B4","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13650-147B5","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13651-147B6","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13652-147B7","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13653-147B8","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13654-147B9","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13655-147C1","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13656-147C2","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13657-147C3","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13658-147C4","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13659-147C5","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13660-147C6","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13661-147C7","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13662-147C8","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13663-147C9","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13664-147D1","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13665-147D2","ARPE-19 EMT induced with TGF-beta and TNF-alpha, 06hr00min, biol_rep2","time courses"
"13666-147D3","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13667-147D4","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13668-147D5","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13669-147D6","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13670-147D7","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13671-147D8","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13672-147D9","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13674-147E2","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13675-147E3","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13676-147E4","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13677-147E5","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13678-147E6","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13679-147E7","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13680-147E8","ARPE-19 EMT induced with TGF-beta and TNF-alpha, 24hr00min, biol_rep2","time courses"
"13681-147E9","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13682-147F1","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13683-147F2","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13684-147F3","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13685-147F4","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13686-147F5","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"13687-147F6","ARPE-19 EMT induced with TGF-beta and TNF-alpha","time courses"
"14298-155B5","acute myeloid leukemia (FAB M5) cell line:THP-1 (cytoplasmic fraction)","fractionations and perturbations"
"14301-155B8","Fibroblast - skin, normal donor2 (cytoplasmic fraction)","fractionations and perturbations"
"14302-155B9","Fibroblast - skin normal, donor2 (nuclear fraction)","fractionations and perturbations"
"14305-155C3","Fibroblast - skin spinal muscular atrophy, donor3 (nuclear fraction)","fractionations and perturbations"
"14308-155C6","Fibroblast - skin dystrophia myotonica, donor3 (nuclear fraction)","fractionations and perturbations"
"14310-155C8","Fibroblast - Aortic Adventitial donor3 (cytoplasmic fraction)","fractionations and perturbations"
"14311-155C9","Fibroblast - Aortic Adventitial, donor3 (nuclear fraction)","fractionations and perturbations"
"14313-155D2","Smooth Muscle Cells - Aortic, donor0 (cytoplasmic fraction)","fractionations and perturbations"
"14314-155D3","Smooth Muscle Cells - Aortic, donor0 (nuclear fraction)","fractionations and perturbations"
"14316-155D5","Small Airway Epithelial Cells donor3 (cytoplasmic fraction)","fractionations and perturbations"
"14317-155D6","Small Airway Epithelial Cells, donor3 (nuclear fraction)","fractionations and perturbations"
"14319-155D8","Preadipocyte - breast donor2 (cytoplasmic fraction)","fractionations and perturbations"
"14320-155D9","Preadipocyte - breast, donor2 (nuclear fraction)","fractionations and perturbations"
"14322-155E2","Fibroblast - skin, normal donor1 (cytoplasmic fraction)","fractionations and perturbations"
"14323-155E3","Fibroblast - skin normal, donor1 (nuclear fraction)","fractionations and perturbations"
"14326-155E6","Fibroblast - skin spinal muscular atrophy, donor1 (nuclear fraction)","fractionations and perturbations"
"14329-155E9","Fibroblast - skin dystrophia myotonica, donor1 (nuclear fraction)","fractionations and perturbations"
"14331-155F2","Fibroblast - Aortic Adventitial donor2 (cytoplasmic fraction)","fractionations and perturbations"
"14332-155F3","Fibroblast - Aortic Adventitial, donor2 (nuclear fraction)","fractionations and perturbations"
"14334-155F5","Small Airway Epithelial Cells donor2 (cytoplasmic fraction)","fractionations and perturbations"
"14335-155F6","Small Airway Epithelial Cells donor2 (nuclear fraction)","fractionations and perturbations"
"14380-156B6","hIPS, biol_rep1","time courses"
"14381-156B7","hIPS, biol_rep2","time courses"
"14382-156B8","hIPS, biol_rep3","time courses"
"14383-156B9","hIPS +CCl2, biol_rep1","time courses"
"14384-156C1","hIPS +CCl2, biol_rep2","time courses"
"14385-156C2","hIPS +CCl2, biol_rep3","time courses"
